Date,Close,Open,High,Low,Volume,,Vol.
04/09/2020,"13,910.00","13,742.80","13,993.70","13,742.80", 33.030000 ,,33.03M
04/11/2020,"17,087.90","17,115.70","17,283.00","16,920.60", 32.100000 ,,32.10M
04/12/2020,"20,600.20","20,656.00","20,767.50","20,460.80", 31.180000 ,,31.18M
04/13/2020,"8,853.00","8,601.30","8,921.60","8,555.60", 19.040000 ,,19.04M
04/14/2020,"9,127.50","8,830.10","9,127.50","8,784.40", 18.420000 ,,18.42M
04/15/2020,"9,196.10","9,150.40","9,287.60","9,127.50", 12.550000 ,,12.55M
04/16/2020,"9,264.70","9,127.50","9,333.40","9,036.00", 14.040000 ,,14.04M
04/17/2020,"9,470.60","9,264.70","9,516.40","9,241.90", 18.570000 ,,18.57M
04/20/2020,"9,699.40","9,607.90","9,836.60","9,402.00", 19.840000 ,,19.84M
04/21/2020,"9,241.90","9,493.50","9,722.30","9,219.00", 25.130000 ,,25.13M
04/22/2020,"9,516.40","9,379.10","9,745.10","9,287.60", 23.250000 ,,23.25M
04/23/2020,"9,882.40","9,745.10","10,042.50","9,745.10", 17.580000 ,,17.58M
04/24/2020,"10,111.20","9,928.10","10,156.90","9,745.10", 17.480000 ,,17.48M
04/27/2020,"10,042.50","10,179.80","10,339.90","9,996.80", 13.980000 ,,13.98M
04/28/2020,"9,790.90","10,065.40","10,111.20","9,722.30", 16.190000 ,,16.19M
04/29/2020,"9,836.60","9,790.90","9,928.10","9,607.90", 15.680000 ,,15.68M
05/02/2020,"11,186.30","11,369.30","11,438.00","11,071.90", 14.610000 ,,14.61M
05/03/2020,"10,225.50","10,339.90","10,362.80","10,225.50", 5.460000 ,,5.46M
05/05/2020,"9,790.90","9,790.90","9,905.30","9,745.10", 12.410000 ,,12.41M
05/06/2020,"12,375.90","12,124.20","12,490.30","11,987.00", 28.500000 ,,28.50M
05/08/2020,"13,436.10","12,822.90","13,575.50","12,767.10", 45.480000 ,,45.48M
05/10/2020,"15,248.10","14,969.30","15,275.90","14,969.30", 22.450000 ,,22.45M
05/11/2020,"16,864.90","17,087.90","17,143.60","16,864.90", 20.360000 ,,20.36M
05/13/2020,"11,026.20","10,728.80","11,071.90","10,660.20", 20.230000 ,,20.23M
05/14/2020,"10,957.60","10,888.90","11,026.20","10,843.20", 13.730000 ,,13.73M
05/15/2020,"10,751.70","10,957.60","11,003.30","10,705.90", 16.700000 ,,16.70M
05/18/2020,"11,483.70","11,186.30","11,483.70","10,980.40", 28.410000 ,,28.41M
05/19/2020,"11,964.10","12,078.50","12,284.40","11,918.40", 39.680000 ,,39.68M
05/20/2020,"12,101.40","11,895.50","12,170.00","11,735.30", 24.400000 ,,24.40M
05/21/2020,"12,124.20","12,055.60","12,147.10","11,941.20", 23.620000 ,,23.62M
05/22/2020,"12,467.40","12,055.60","12,558.90","12,009.90", 34.230000 ,,34.23M
05/25/2020,"12,490.30","12,581.80","12,719.00","12,421.60", 23.520000 ,,23.52M
05/26/2020,"12,993.50","12,513.10","12,993.50","12,490.30", 24.230000 ,,24.23M
05/27/2020,"12,444.50","13,085.00","13,085.00","12,444.50", 41.650000 ,,41.65M
05/28/2020,"12,444.50","12,581.80","12,627.50","12,307.20", 30.510000 ,,30.51M
05/29/2020,"12,536.00","12,490.30","12,673.30","12,353.00", 26.490000 ,,26.49M
06/01/2020,"10,980.40","10,980.40","11,094.80","10,911.80", 11.310000 ,,11.31M
06/02/2020,"11,529.50","11,140.60","11,529.50","11,117.70", 19.400000 ,,19.40M
06/03/2020,"10,248.40","10,225.50","10,271.30","10,179.80", 6.390000 ,,6.39M
06/04/2020,"8,624.20","8,304.00","8,624.20","8,189.60", 21.500000 ,,21.50M
06/05/2020,"10,156.90","9,859.50","10,156.90","9,836.60", 16.050000 ,,16.05M
06/07/2020,"12,627.50","12,673.30","12,696.10","12,558.90", 20.560000 ,,20.56M
06/08/2020,"13,408.30","13,436.10","13,603.40","13,268.90", 24.120000 ,,24.12M
06/10/2020,"15,749.80","15,303.80","15,749.80","15,164.40", 41.440000 ,,41.44M
06/11/2020,"16,948.50","16,892.70","17,115.70","16,837.00", 23.540000 ,,23.54M
06/15/2020,"11,621.00","12,032.70","12,124.20","11,598.10", 23.870000 ,,23.87M
06/16/2020,"11,987.00","11,895.50","12,078.50","11,735.30", 19.010000 ,,19.01M
06/17/2020,"12,009.90","11,987.00","12,101.40","11,849.70", 14.880000 ,,14.88M
06/18/2020,"12,261.50","11,872.60","12,284.40","11,826.90", 19.070000 ,,19.07M
06/19/2020,"12,513.10","12,353.00","12,513.10","12,353.00", 22.180000 ,,22.18M
06/22/2020,"12,490.30","12,536.00","12,719.00","12,330.10", 20.490000 ,,20.49M
06/23/2020,"12,353.00","12,490.30","12,673.30","12,238.60", 23.970000 ,,23.97M
06/24/2020,"12,353.00","12,353.00","12,513.10","12,261.50", 13.720000 ,,13.72M
06/25/2020,"12,490.30","12,215.70","12,719.00","12,147.10", 51.410000 ,,51.41M
06/26/2020,"12,444.50","12,536.00","12,627.50","12,353.00", 19.720000 ,,19.72M
06/29/2020,"12,192.90","12,307.20","12,353.00","12,009.90", 26.070000 ,,26.07M
06/30/2020,"12,261.50","12,261.50","12,536.00","12,147.10", 31.220000 ,,31.22M
07/01/2020,"10,843.20","11,026.20","11,071.90","10,797.40", 10.260000 ,,10.26M
07/02/2020,"11,140.60","11,529.50","11,575.20","11,071.90", 17.100000 ,,17.10M
07/04/2020,"8,692.80","8,715.70","8,738.60","8,349.70", 16.120000 ,,16.12M
07/05/2020,"10,797.40","10,202.70","10,797.40","10,202.70", 31.030000 ,,31.03M
07/07/2020,"12,970.60","12,696.10","13,222.30","12,673.30", 59.070000 ,,59.07M
07/08/2020,"13,491.90","13,380.40","13,547.60","13,352.50", 21.350000 ,,21.35M
07/09/2020,"13,659.10","13,937.90","13,993.70","13,659.10", 25.160000 ,,25.16M
07/10/2020,"15,498.90","15,666.20","15,777.70","15,498.90", 25.890000 ,,25.89M
07/12/2020,"21,297.10","20,656.00","21,408.60","20,544.50", 42.820000 ,,42.82M
07/13/2020,"12,650.40","12,604.60","12,741.90","12,467.40", 30.960000 ,,30.96M
07/14/2020,"12,764.80","12,558.90","12,787.60","12,536.00", 12.120000 ,,12.12M
07/15/2020,"12,833.40","12,902.00","12,993.50","12,833.40", 13.820000 ,,13.82M
07/16/2020,"13,085.00","12,902.00","13,222.30","12,787.60", 37.730000 ,,37.73M
07/17/2020,"13,062.20","13,130.80","13,153.70","13,062.20", 14.240000 ,,14.24M
07/20/2020,"12,810.50","13,039.30","13,130.80","12,810.50", 24.440000 ,,24.44M
07/21/2020,"12,856.30","12,856.30","12,924.90","12,719.00", 24.690000 ,,24.69M
07/22/2020,"12,856.30","12,947.80","12,993.50","12,787.60", 15.710000 ,,15.71M
07/23/2020,"12,902.00","12,856.30","12,902.00","12,673.30", 21.430000 ,,21.43M
07/24/2020,"12,284.40","12,810.50","12,833.40","12,032.70", 44.830000 ,,44.83M
07/27/2020,"11,872.60","11,918.40","12,421.60","11,804.00", 38.730000 ,,38.73M
07/28/2020,"12,513.10","12,124.20","12,581.80","11,987.00", 29.740000 ,,29.74M
07/29/2020,"12,126.00","12,432.60","12,711.40","11,791.50", 32.550000 ,,32.55M
07/30/2020,"12,321.10","12,209.60","12,432.60","12,181.70", 19.930000 ,,19.93M
07/31/2020,"12,098.10","11,958.70","12,293.20","11,958.70", 13.440000 ,,13.44M
08/01/2020,"10,728.80","10,751.70","10,820.30","10,591.60", 13.520000 ,,13.52M
08/04/2020,"8,555.60","8,418.30","8,601.30","8,372.60", 10.750000 ,,10.75M
08/05/2020,"10,705.90","10,888.90","11,049.10","10,705.90", 26.290000 ,,26.29M
08/06/2020,"12,673.30","12,581.80","12,856.30","12,490.30", 36.110000 ,,36.11M
08/07/2020,"12,833.40","12,879.10","13,016.40","12,764.80", 19.280000 ,,19.28M
08/09/2020,"13,742.80","13,714.90","13,770.60","13,631.30", 21.520000 ,,21.52M
08/10/2020,"15,666.20","15,610.40","15,666.20","15,443.20", 32.010000 ,,32.01M
08/12/2020,"21,408.60","21,297.10","21,631.60","21,185.60", 35.690000 ,,35.69M
08/13/2020,"13,659.10","13,659.10","13,714.90","13,547.60", 13.270000 ,,13.27M
08/14/2020,"13,436.10","13,659.10","13,714.90","13,324.60", 26.950000 ,,26.95M
08/17/2020,"13,547.60","13,408.30","13,547.60","13,352.50", 14.790000 ,,14.79M
08/18/2020,"13,464.00","13,603.40","13,603.40","13,436.10", 9.000000 ,,9.00M
08/19/2020,"13,519.80","13,491.90","13,603.40","13,436.10", 16.260000 ,,16.26M
08/20/2020,"13,436.10","13,519.80","13,575.50","13,380.40", 17.000000 ,,17.00M
08/21/2020,"13,575.50","13,436.10","13,603.40","13,408.30", 15.670000 ,,15.67M
08/24/2020,"13,826.40","13,659.10","13,910.00","13,603.40", 24.450000 ,,24.45M
08/25/2020,"13,687.00","13,882.10","13,965.80","13,687.00", 18.820000 ,,18.82M
08/26/2020,"13,491.90","13,659.10","13,687.00","13,491.90", 28.650000 ,,28.65M
08/27/2020,"13,547.60","13,491.90","13,575.50","13,436.10", 15.450000 ,,15.45M
08/28/2020,"13,547.60","13,659.10","13,659.10","13,519.80", 20.360000 ,,20.36M
08/31/2020,"13,687.00","13,491.90","13,826.40","13,491.90", 23.400000 ,,23.40M
09/01/2020,"10,980.40","10,797.40","11,049.10","10,797.40", 9.720000 ,,9.72M
09/03/2020,"9,539.30","9,539.30","9,859.50","9,539.30", 34.890000 ,,34.89M
09/04/2020,"8,487.00","8,601.30","8,692.80","8,487.00", 15.030000 ,,15.03M
09/06/2020,"12,398.70","12,787.60","12,810.50","12,330.10", 39.370000 ,,39.37M
09/07/2020,"12,879.10","12,856.30","12,947.80","12,787.60", 15.980000 ,,15.98M
09/09/2020,"13,659.10","13,603.40","13,910.00","13,575.50", 34.450000 ,,34.45M
09/10/2020,"15,889.20","15,722.00","16,000.70","15,610.40", 16.610000 ,,16.61M
09/11/2020,"17,561.80","17,171.50","17,561.80","17,115.70", 32.140000 ,,32.14M
09/12/2020,"21,464.40","21,464.40","21,520.10","21,241.40", 26.790000 ,,26.79M
09/14/2020,"13,714.90","13,659.10","13,798.50","13,659.10", 22.330000 ,,22.33M
09/15/2020,"13,770.60","13,798.50","13,910.00","13,742.80", 15.550000 ,,15.55M
09/16/2020,"13,770.60","13,798.50","13,826.40","13,714.90", 12.090000 ,,12.09M
09/17/2020,"14,160.90","13,798.50","14,216.70","13,770.60", 46.960000 ,,46.96M
09/18/2020,"14,328.20","14,244.50","14,328.20","14,216.70", 21.890000 ,,21.89M
09/21/2020,"14,328.20","14,439.70","14,467.50","14,272.40", 20.410000 ,,20.41M
09/22/2020,"14,244.50","14,216.70","14,328.20","14,160.90", 26.830000 ,,26.83M
09/23/2020,"14,383.90","14,300.30","14,439.70","14,244.50", 22.090000 ,,22.09M
09/24/2020,"14,300.30","14,328.20","14,439.70","14,216.70", 21.820000 ,,21.82M
09/25/2020,"14,356.00","14,383.90","14,383.90","14,216.70", 17.720000 ,,17.72M
09/28/2020,"14,718.40","14,383.90","14,718.40","14,328.20", 30.840000 ,,30.84M
09/29/2020,"14,690.50","14,746.30","14,941.40","14,690.50", 32.390000 ,,32.39M
09/30/2020,"14,718.40","14,690.50","14,802.10","14,551.20", 22.790000 ,,22.79M
10/01/2020,"11,071.90","11,026.20","11,232.10","11,003.30", 21.070000 ,,21.07M
10/02/2020,"11,140.60","10,980.40","11,277.80","10,957.60", 10.100000 ,,10.10M
10/03/2020,"9,905.30","9,379.10","9,951.00","9,379.10", 17.140000 ,,17.14M
10/04/2020,"8,601.30","8,464.10","8,692.80","8,372.60", 11.710000 ,,11.71M
10/06/2020,"12,353.00","12,353.00","12,536.00","12,192.90", 20.790000 ,,20.79M
10/07/2020,"12,696.10","12,810.50","12,924.90","12,627.50", 30.450000 ,,30.45M
10/08/2020,"13,547.60","13,631.30","13,798.50","13,547.60", 24.820000 ,,24.82M
10/09/2020,"13,687.00","13,770.60","13,854.30","13,659.10", 21.250000 ,,21.25M
10/11/2020,"17,450.30","17,896.30","17,952.00","17,450.30", 36.230000 ,,36.23M
10/12/2020,"20,962.60","21,464.40","21,520.10","20,739.60", 53.360000 ,,53.36M
10/13/2020,"15,610.40","15,722.00","15,749.80","15,554.70", 18.720000 ,,18.72M
10/14/2020,"15,805.60","15,582.60","15,805.60","15,498.90", 24.990000 ,,24.99M
10/15/2020,"16,195.80","16,725.50","16,725.50","16,195.80", 53.570000 ,,53.57M
10/16/2020,"16,223.70","16,279.50","16,446.70","16,140.10", 30.390000 ,,30.39M
10/19/2020,"16,112.20","16,251.60","16,307.30","16,084.30", 19.200000 ,,19.20M
10/20/2020,"16,363.10","16,028.60","16,363.10","16,000.70", 23.380000 ,,23.38M
10/21/2020,"16,223.70","16,418.80","16,502.50","16,168.00", 18.730000 ,,18.73M
10/22/2020,"16,502.50","16,168.00","16,502.50","16,112.20", 22.940000 ,,22.94M
10/23/2020,"17,227.20","16,614.00","17,227.20","16,530.40", 51.830000 ,,51.83M
10/26/2020,"17,171.50","17,283.00","17,840.50","17,115.70", 35.730000 ,,35.73M
10/27/2020,"17,506.00","17,060.00","17,673.30","17,032.10", 44.370000 ,,44.37M
10/28/2020,"16,948.50","17,366.60","17,645.40","16,837.00", 45.040000 ,,45.04M
10/29/2020,"17,060.00","16,697.60","17,143.60","16,697.60", 36.470000 ,,36.47M
10/30/2020,"17,032.10","17,171.50","17,227.20","16,669.70", 33.410000 ,,33.41M
11/02/2020,"10,797.40","11,186.30","11,255.00","10,728.80", 26.430000 ,,26.43M
11/03/2020,"9,402.00","9,928.10","9,973.90","9,219.00", 17.960000 ,,17.96M
11/05/2020,"10,957.60","10,843.20","11,026.20","10,660.20", 15.210000 ,,15.21M
11/06/2020,"11,666.70","12,284.40","12,421.60","11,666.70", 48.170000 ,,48.17M
11/08/2020,"13,519.80","13,603.40","13,687.00","13,436.10", 16.980000 ,,16.98M
11/09/2020,"13,631.30","13,687.00","13,742.80","13,631.30", 20.490000 ,,20.49M
11/11/2020,"17,450.30","17,450.30","17,617.50","17,366.60", 25.560000 ,,25.56M
11/12/2020,"21,631.60","21,185.60","21,631.60","21,018.40", 29.210000 ,,29.21M
11/13/2020,"17,812.60","17,561.80","17,812.60","17,533.90", 21.340000 ,,21.34M
11/16/2020,"17,979.90","18,007.80","18,258.70","17,784.80", 44.820000 ,,44.82M
11/17/2020,"18,593.20","18,119.30","18,593.20","18,063.50", 28.480000 ,,28.48M
11/18/2020,"19,290.10","18,732.50","19,290.10","18,593.20", 38.810000 ,,38.81M
11/19/2020,"19,624.60","19,345.80","19,791.80","19,206.40", 46.570000 ,,46.57M
11/20/2020,"19,903.30","19,680.30","19,903.30","19,485.20", 31.840000 ,,31.84M
11/23/2020,"20,906.90","19,903.30","21,102.00","19,791.80", 41.560000 ,,41.56M
11/24/2020,"20,906.90","21,046.20","21,464.40","20,237.80", 85.880000 ,,85.88M
11/25/2020,"19,847.60","20,516.60","20,572.30","19,624.60", 97.750000 ,,97.75M
11/26/2020,"19,568.80","19,568.80","19,736.10","19,122.80", 58.200000 ,,58.20M
11/27/2020,"20,210.00","19,513.10","20,293.60","19,513.10", 28.130000 ,,28.13M
11/30/2020,"19,791.80","20,210.00","20,293.60","19,791.80", 30.640000 ,,30.64M
12/02/2020,"10,888.90","10,751.70","11,049.10","10,728.80", 20.180000 ,,20.18M
12/03/2020,"8,807.20","8,944.50","9,058.90","8,761.50", 27.460000 ,,27.46M
12/05/2020,"10,820.30","10,820.30","10,934.70","10,705.90", 22.170000 ,,22.17M
12/06/2020,"12,124.20","11,209.20","12,124.20","11,209.20", 39.760000 ,,39.76M
12/08/2020,"13,547.60","13,547.60","13,659.10","13,436.10", 15.490000 ,,15.49M
12/10/2020,"15,749.80","15,972.80","16,028.60","15,638.30", 21.510000 ,,21.51M
12/11/2020,"17,533.90","17,450.30","17,561.80","17,422.40", 17.210000 ,,17.21M
12/14/2020,"21,882.50","21,966.10","22,021.90","21,715.30", 25.420000 ,,25.42M
12/15/2020,"21,520.10","21,771.00","21,826.80","21,464.40", 34.370000 ,,34.37M
12/16/2020,"21,631.60","21,631.60","21,938.30","21,464.40", 30.400000 ,,30.40M
12/17/2020,"20,990.50","21,408.60","21,548.00","20,990.50", 53.780000 ,,53.78M
12/18/2020,"21,520.10","21,241.40","21,603.70","21,129.90", 35.020000 ,,35.02M
12/21/2020,"21,492.20","21,743.10","21,771.00","21,380.70", 27.710000 ,,27.71M
12/22/2020,"21,938.30","21,492.20","21,994.00","21,352.90", 45.720000 ,,45.72M
12/23/2020,"22,300.60","21,994.00","22,969.70","21,966.10", 49.310000 ,,49.31M
12/24/2020,"22,272.80","22,635.20","22,746.70","21,520.10", 32.480000 ,,32.48M
12/25/2020,"22,718.80","22,300.60","22,774.50","22,021.90", 39.780000 ,,39.78M
12/28/2020,"23,164.80","23,304.20","23,387.80","22,858.20", 36.900000 ,,36.90M
12/29/2020,"23,192.70","22,997.50","23,332.00","22,886.00", 23.590000 ,,23.59M
12/30/2020,"22,802.40","23,192.70","23,192.70","22,718.80", 38.450000 ,,38.45M
12/31/2020,"23,109.00","22,802.40","23,276.30","22,690.90", 20.830000 ,,20.83M
01/02/2021,"21,380.70","21,743.10","22,217.00","21,297.10", 37.420000 ,,37.42M
01/03/2021,"25,757.20","25,785.10","25,813.00","25,534.20", 38.610000 ,,38.61M
01/04/2021,"27,039.50","26,203.30","27,039.50","26,175.40", 48.580000 ,,48.58M
01/06/2021,"42,003.70","41,322.60","42,609.20","40,868.50", 43.440000 ,,43.44M
01/07/2021,"39,960.30","39,127.80","40,036.00","39,052.10", 51.570000 ,,51.57M
01/09/2021,"37,235.70","37,084.40","37,500.60","37,008.70", 19.590000 ,,19.59M
01/10/2021,"40,414.40","40,036.00","40,641.50","39,884.60", 39.620000 ,,39.62M
01/11/2021,"42,155.10","43,214.70","43,214.70","42,155.10", 58.780000 ,,58.78M
01/12/2021,"37,084.40","37,462.80","37,462.80","37,008.70", 17.970000 ,,17.97M
01/13/2021,"24,921.00","25,199.70","25,339.10","24,753.70", 28.310000 ,,28.31M
01/14/2021,"24,781.60","24,921.00","24,921.00","24,447.10", 30.760000 ,,30.76M
01/15/2021,"24,809.50","24,698.00","25,116.10","24,698.00", 25.950000 ,,25.95M
01/18/2021,"24,865.20","24,809.50","25,004.60","24,670.10", 31.790000 ,,31.79M
01/19/2021,"23,192.70","24,865.20","24,865.20","23,136.90", 45.240000 ,,45.24M
01/20/2021,"23,248.40","23,415.70","23,945.30","22,300.60", 66.540000 ,,66.54M
01/21/2021,"24,642.20","23,889.60","24,642.20","23,304.20", 36.560000 ,,36.56M
01/22/2021,"24,335.60","24,698.00","24,921.00","24,279.80", 25.970000 ,,25.97M
01/25/2021,"24,363.50","24,112.60","25,339.10","24,028.90", 58.080000 ,,58.08M
01/26/2021,"23,582.90","24,307.70","24,307.70","23,192.70", 42.290000 ,,42.29M
01/27/2021,"22,467.90","23,081.20","23,638.70","22,021.90", 49.240000 ,,49.24M
01/28/2021,"20,906.90","20,962.60","21,771.00","20,906.90", 87.640000 ,,87.64M
01/29/2021,"21,826.80","20,628.10","22,272.80","20,628.10", 70.640000 ,,70.64M
02/02/2021,"22,579.40","21,464.40","22,579.40","21,325.00", 50.090000 ,,50.09M
02/03/2021,"26,036.00","26,091.80","26,259.00","25,757.20", 41.540000 ,,41.54M
02/04/2021,"27,346.20","27,206.80","27,485.50","27,095.30", 29.270000 ,,29.27M
02/06/2021,"40,868.50","41,625.30","42,003.70","40,111.70", 52.000000 ,,52.00M
02/07/2021,"39,581.90","40,111.70","40,414.40","39,506.20", 39.080000 ,,39.08M
02/08/2021,"35,759.90","35,646.40","36,251.90","35,495.00", 31.470000 ,,31.47M
02/11/2021,"42,003.70","42,003.70","42,684.90","41,776.70", 33.370000 ,,33.37M
02/12/2021,"36,781.60","37,235.70","37,273.60","36,781.60", 16.680000 ,,16.68M
02/17/2021,"24,224.10","23,666.60","24,224.10","23,582.90", 42.560000 ,,42.56M
02/18/2021,"24,447.10","24,196.20","24,530.70","23,945.30", 37.460000 ,,37.46M
02/19/2021,"24,224.10","24,140.40","24,475.00","24,028.90", 29.850000 ,,29.85M
02/22/2021,"24,196.20","24,224.10","24,753.70","23,973.20", 37.490000 ,,37.49M
02/23/2021,"24,140.40","24,084.70","24,391.30","23,945.30", 31.450000 ,,31.45M
02/24/2021,"24,307.70","24,335.60","24,753.70","24,140.40", 47.880000 ,,47.88M
02/25/2021,"24,614.30","24,530.70","24,753.70","24,335.60", 38.490000 ,,38.49M
02/26/2021,"25,422.70","24,363.50","25,478.50","24,307.70", 71.830000 ,,71.83M
03/02/2021,"23,415.70","22,969.70","23,610.80","22,858.20", 61.140000 ,,61.14M
03/03/2021,"26,091.80","25,952.40","26,231.10","25,924.50", 39.070000 ,,39.07M
03/06/2021,"41,095.50","40,868.50","41,322.60","40,111.70", 48.060000 ,,48.06M
03/08/2021,"35,759.90","35,797.80","36,062.70","35,381.50", 36.790000 ,,36.79M
03/11/2021,"42,079.40","42,533.50","42,609.20","41,852.40", 38.830000 ,,38.83M
03/12/2021,"36,100.50","36,933.00","37,197.90","36,100.50", 28.190000 ,,28.19M
03/15/2021,"25,924.50","25,980.20","26,147.50","25,868.70", 20.890000 ,,20.89M
03/16/2021,"25,701.50","25,980.20","25,980.20","25,534.20", 24.740000 ,,24.74M
03/17/2021,"25,813.00","25,729.40","25,896.60","25,673.60", 21.400000 ,,21.40M
03/18/2021,"25,980.20","26,036.00","26,063.90","25,840.90", 19.600000 ,,19.60M
03/19/2021,"26,286.90","25,980.20","26,454.10","25,980.20", 32.280000 ,,32.28M
03/22/2021,"26,063.90","26,370.50","26,454.10","26,036.00", 19.390000 ,,19.39M
03/23/2021,"25,980.20","26,008.10","26,259.00","25,868.70", 21.920000 ,,21.92M
03/24/2021,"25,339.10","25,673.60","25,840.90","25,144.00", 41.510000 ,,41.51M
03/25/2021,"25,088.20","25,478.50","25,506.40","24,976.70", 34.980000 ,,34.98M
03/26/2021,"25,757.20","25,367.00","25,757.20","25,116.10", 49.330000 ,,49.33M
03/29/2021,"25,813.00","25,924.50","25,980.20","25,729.40", 23.260000 ,,23.26M
03/30/2021,"25,896.60","25,924.50","26,063.90","25,701.50", 23.400000 ,,23.40M
03/31/2021,"26,091.80","25,896.60","26,398.40","25,840.90", 28.650000 ,,28.65M
04/01/2021,"23,582.90","23,415.70","23,973.20","23,220.50", 27.790000 ,,27.79M
04/02/2021,"23,304.20","23,415.70","23,527.20","23,164.80", 39.050000 ,,39.05M
04/03/2021,"25,590.00","26,147.50","26,147.50","25,088.20", 49.070000 ,,49.07M
04/05/2021,"33,339.50","31,945.70","33,674.00","31,778.40", 57.910000 ,,57.91M
04/06/2021,"41,246.90","41,246.90","41,852.40","41,095.50", 41.180000 ,,41.18M
04/08/2021,"35,949.10","35,987.00","36,327.60","35,759.90", 31.630000 ,,31.63M
04/10/2021,"42,003.70","40,792.80","42,306.50","40,792.80", 58.960000 ,,58.96M
04/11/2021,"42,609.20","42,079.40","43,063.30","42,079.40", 19.300000 ,,19.30M
04/13/2021,"27,931.60","28,712.10","28,712.10","27,931.60", 47.310000 ,,47.31M
04/14/2021,"29,548.40","27,931.60","29,715.60","27,820.10", 50.460000 ,,50.46M
04/15/2021,"30,384.60","29,827.10","30,496.10","29,269.60", 56.300000 ,,56.30M
04/16/2021,"30,440.40","30,161.60","31,053.60","29,827.10", 49.900000 ,,49.90M
04/19/2021,"32,224.40","30,774.90","32,224.40","30,496.10", 61.090000 ,,61.09M
04/20/2021,"31,889.90","32,335.90","32,670.40","31,220.90", 66.390000 ,,66.39M
04/22/2021,"30,663.40","31,499.70","32,280.20","30,663.40", 58.000000 ,,58.00M
04/23/2021,"31,443.90","30,942.10","31,443.90","30,551.90", 50.010000 ,,50.01M
04/26/2021,"30,719.10","31,499.70","31,555.40","30,663.40", 44.150000 ,,44.15M
04/27/2021,"31,388.20","30,719.10","31,443.90","30,328.90", 37.370000 ,,37.37M
04/28/2021,"31,220.90","31,388.20","31,499.70","30,942.10", 27.410000 ,,27.41M
04/29/2021,"32,391.70","31,499.70","32,726.20","31,443.90", 48.930000 ,,48.93M
05/01/2021,"23,610.80","23,304.20","23,861.70","23,248.40", 32.700000 ,,32.70M
05/02/2021,"23,694.40","23,387.80","23,805.90","23,248.40", 41.020000 ,,41.02M
05/03/2021,"25,645.70","25,450.60","25,701.50","25,144.00", 37.550000 ,,37.55M
05/04/2021,"27,485.50","27,597.00","27,652.80","27,290.40", 26.990000 ,,26.99M
05/05/2021,"33,060.70","33,451.00","33,618.20","33,060.70", 42.940000 ,,42.94M
05/07/2021,"38,749.40","39,581.90","39,581.90","38,446.70", 48.190000 ,,48.19M
05/08/2021,"36,933.00","35,911.30","37,084.40","35,835.60", 38.620000 ,,38.62M
05/10/2021,"41,852.40","42,003.70","42,306.50","41,701.00", 34.540000 ,,34.54M
05/11/2021,"42,836.20","42,609.20","43,139.00","42,155.10", 25.190000 ,,25.19M
05/13/2021,"34,287.20","34,789.00","35,123.50","34,287.20", 43.270000 ,,43.27M
05/14/2021,"34,231.50","34,566.00","34,844.80","34,008.50", 55.840000 ,,55.84M
05/17/2021,"34,510.20","34,231.50","34,789.00","33,785.50", 59.680000 ,,59.68M
05/18/2021,"35,346.50","34,844.80","35,513.80","34,844.80", 68.700000 ,,68.70M
05/19/2021,"36,851.80","35,681.00","37,186.30","35,402.30", 49.860000 ,,49.86M
05/20/2021,"37,130.60","36,907.60","37,186.30","36,517.30", 37.820000 ,,37.82M
05/21/2021,"36,573.10","36,851.80","37,019.10","36,461.50", 40.280000 ,,40.28M
05/24/2021,"36,461.50","36,573.10","36,851.80","36,238.50", 41.400000 ,,41.40M
05/25/2021,"37,576.60","36,405.80","37,799.60","36,350.00", 39.820000 ,,39.82M
05/26/2021,"37,799.60","37,576.60","37,799.60","37,465.10", 27.180000 ,,27.18M
05/27/2021,"37,242.10","37,743.80","37,799.60","36,907.60", 33.630000 ,,33.63M
05/28/2021,"37,409.30","37,409.30","37,520.80","36,907.60", 52.890000 ,,52.89M
05/31/2021,"39,884.60","39,884.60","39,884.60","39,203.50", 78.400000 ,,78.40M
06/01/2021,"23,861.70","23,694.40","24,140.40","23,582.90", 31.500000 ,,31.50M
06/04/2021,"27,541.30","27,485.50","27,624.90","27,374.00", 24.630000 ,,24.63M
06/05/2021,"33,116.50","33,060.70","33,618.20","32,781.90", 37.930000 ,,37.93M
06/07/2021,"36,327.60","38,673.70","39,506.20","36,327.60", 62.680000 ,,62.68M
06/08/2021,"36,630.30","36,781.60","37,160.10","36,554.60", 26.130000 ,,26.13M
06/09/2021,"38,749.40","37,462.80","38,900.80","37,387.10", 62.530000 ,,62.53M
06/10/2021,"42,457.80","42,230.80","42,609.20","41,928.10", 34.800000 ,,34.80M
06/12/2021,"34,624.70","35,949.10","36,289.70","34,435.50", 45.020000 ,,45.02M
06/14/2021,"40,565.80","40,490.10","41,095.50","39,960.30", 37.160000 ,,37.16M
06/15/2021,"40,263.00","40,111.70","40,565.80","39,884.60", 28.220000 ,,28.22M
06/16/2021,"39,203.50","39,960.30","40,111.70","38,976.40", 37.610000 ,,37.61M
06/17/2021,"38,900.80","38,522.30","39,279.20","38,522.30", 26.280000 ,,26.28M
06/18/2021,"39,430.50","39,279.20","40,338.70","38,900.80", 37.690000 ,,37.69M
06/21/2021,"38,749.40","39,354.90","39,733.30","38,749.40", 29.390000 ,,29.39M
06/22/2021,"39,127.80","38,976.40","39,657.60","38,749.40", 24.000000 ,,24.00M
